epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
100,827.911,1.06155,0.73049,1.55668,0.79004,0.73,0.81388,0.40582,1.74035,1.36392,2.4056,0.0080398,0.0080398,0.0080398
101,836.08,1.07683,0.73157,1.59177,0.95643,0.96974,0.9825,0.64196,1.2805,0.6848,2.09428,0.00802,0.00802,0.00802
102,844.284,1.03707,0.69522,1.56235,0.983,0.98311,0.98017,0.67501,1.12733,0.62589,1.80363,0.0080002,0.0080002,0.0080002
103,852.398,1.0606,0.70222,1.58276,0.93792,0.9263,0.97533,0.64618,1.20415,0.73651,1.95594,0.0079804,0.0079804,0.0079804
104,860.53,1.04071,0.71011,1.56027,0.83098,0.83,0.87662,0.50937,1.48565,0.91322,2.27454,0.0079606,0.0079606,0.0079606
105,868.608,1.05058,0.69878,1.57004,0.95816,0.98335,0.98886,0.66581,1.10992,0.63399,1.86064,0.0079408,0.0079408,0.0079408
106,876.743,1.00919,0.67825,1.54398,0.94223,0.9342,0.97742,0.65503,1.14702,0.69481,1.93874,0.007921,0.007921,0.007921
107,884.868,1.03613,0.71342,1.57206,0.98291,0.97736,0.97868,0.68602,1.02619,0.6347,1.78288,0.0079012,0.0079012,0.0079012
108,893.222,1.01847,0.6969,1.55246,0.95564,0.97,0.97676,0.64095,1.14244,0.61359,1.81035,0.0078814,0.0078814,0.0078814
109,901.299,1.03877,0.69324,1.57347,0.89266,0.925,0.9507,0.64582,1.17862,0.75077,1.88119,0.0078616,0.0078616,0.0078616
110,909.373,0.99799,0.6727,1.52949,0.97202,0.98061,0.98643,0.61896,1.26156,0.66461,1.96274,0.0078418,0.0078418,0.0078418
111,917.318,1.03137,0.6774,1.54547,0.95616,0.97845,0.98319,0.68501,1.03857,0.64236,1.74268,0.007822,0.007822,0.007822
