epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
125,1088.77,0.95066,0.60079,1.56405,0.95294,0.955,0.97692,0.73337,0.87563,0.5634,1.83863,0.0075448,0.0075448,0.0075448
126,1097.37,0.93791,0.60041,1.58184,0.97477,0.98037,0.98584,0.68132,1.04977,0.51712,1.9863,0.007525,0.007525,0.007525
127,1106.07,0.95921,0.61092,1.58557,0.91598,0.99,0.97354,0.73477,0.8502,0.54395,1.80566,0.0075052,0.0075052,0.0075052
128,1114.7,0.95768,0.6097,1.58269,0.94476,0.98,0.97676,0.71877,0.9265,0.51523,1.91121,0.0074854,0.0074854,0.0074854
129,1123.37,0.9561,0.60302,1.57843,0.97937,0.9592,0.98463,0.74061,0.88471,0.51704,1.83026,0.0074656,0.0074656,0.0074656
130,1132.17,0.93663,0.60114,1.57232,0.97436,0.96,0.98362,0.73279,0.87739,0.52337,1.85496,0.0074458,0.0074458,0.0074458
131,1140.77,0.93385,0.59671,1.55284,0.97853,0.94,0.98467,0.74301,0.85076,0.54727,1.80907,0.007426,0.007426,0.007426
132,1149.72,0.925,0.57582,1.53776,0.94161,0.95,0.97821,0.70244,0.88235,0.53246,1.84136,0.0074062,0.0074062,0.0074062
133,1158.4,0.92922,0.58494,1.55503,0.90261,0.975,0.93666,0.6572,1.01484,0.69709,1.98127,0.0073864,0.0073864,0.0073864
134,1167.01,0.92785,0.58981,1.5428,0.66237,0.91781,0.67304,0.54406,0.92318,1.21929,1.82491,0.0073666,0.0073666,0.0073666
135,1175.62,0.94662,0.59685,1.57603,0.97432,0.96864,0.98825,0.75508,0.8922,0.48806,1.79916,0.0073468,0.0073468,0.0073468
136,1184.54,0.94954,0.59285,1.57947,0.95872,0.9398,0.97851,0.72332,0.92241,0.53401,1.90001,0.007327,0.007327,0.007327
137,1193.16,0.95474,0.59225,1.5768,0.9879,0.96374,0.98856,0.7533,0.87676,0.52141,1.80353,0.0073072,0.0073072,0.0073072
138,1201.75,0.94096,0.59888,1.54916,0.95881,0.965,0.97945,0.72323,0.91519,0.54644,1.85578,0.0072874,0.0072874,0.0072874
139,1210.38,0.92851,0.60669,1.55879,0.96153,0.96358,0.97656,0.72311,0.90927,0.53193,1.85466,0.0072676,0.0072676,0.0072676
140,1219.06,0.90033,0.57303,1.51647,0.9586,0.96,0.98102,0.7234,0.88062,0.54258,1.86202,0.0072478,0.0072478,0.0072478
141,1227.67,0.9232,0.58643,1.55024,0.99221,0.98,0.99005,0.73705,0.91482,0.52025,1.85191,0.007228,0.007228,0.007228
142,1236.29,0.8998,0.57379,1.52752,0.94683,0.96011,0.96926,0.74703,0.87199,0.50208,1.80582,0.0072082,0.0072082,0.0072082
143,1244.86,0.90717,0.59915,1.55501,0.95938,0.9286,0.98392,0.75539,0.82834,0.54695,1.76933,0.0071884,0.0071884,0.0071884
144,1253.48,0.95493,0.59765,1.57173,0.95856,0.95,0.98372,0.75702,0.80336,0.49917,1.75058,0.0071686,0.0071686,0.0071686
145,1262.41,0.91438,0.59621,1.5596,0.9868,0.965,0.98587,0.72454,0.93378,0.51979,1.92083,0.0071488,0.0071488,0.0071488
146,1271.03,0.91862,0.57329,1.53714,0.96049,0.98866,0.98931,0.73509,0.91537,0.48038,1.8839,0.007129,0.007129,0.007129
147,1279.63,0.92589,0.58819,1.55725,0.966,0.98,0.98397,0.74748,0.86886,0.46101,1.83686,0.0071092,0.0071092,0.0071092
148,1288.3,0.91963,0.58755,1.53254,0.9864,0.98,0.97925,0.75295,0.84534,0.45531,1.78956,0.0070894,0.0070894,0.0070894
149,1296.88,0.9008,0.56992,1.54369,0.97928,0.975,0.98769,0.75063,0.88594,0.46778,1.82273,0.0070696,0.0070696,0.0070696
150,1305.56,0.87343,0.55433,1.4843,0.95436,0.89783,0.96517,0.75051,0.85137,0.59054,1.76048,0.0070498,0.0070498,0.0070498
151,1314.26,0.85925,0.55754,1.47502,0.97093,0.98252,0.98705,0.75668,0.82534,0.49049,1.76563,0.00703,0.00703,0.00703
152,1323.06,0.91823,0.56518,1.55517,0.97355,0.98627,0.98123,0.76779,0.80323,0.44899,1.75021,0.0070102,0.0070102,0.0070102
153,1331.74,0.88593,0.55971,1.48105,0.95566,0.95232,0.98476,0.76287,0.83161,0.48589,1.81326,0.0069904,0.0069904,0.0069904
154,1340.46,0.90441,0.58094,1.55101,0.90794,0.97,0.9676,0.71067,0.87311,0.52435,1.85936,0.0069706,0.0069706,0.0069706
155,1349.24,0.92711,0.56276,1.54141,0.99158,0.97,0.98975,0.74811,0.87168,0.47304,1.85681,0.0069508,0.0069508,0.0069508
