epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
134,557.402,0.84024,0.54958,1.45772,0.92923,0.92784,0.97598,0.7183,0.89337,0.57567,1.87199,0.0073666,0.0073666,0.0073666
135,561.463,0.83875,0.56534,1.46556,0.96539,0.97241,0.98746,0.75005,0.84798,0.51471,1.78578,0.0073468,0.0073468,0.0073468
136,565.528,0.83894,0.56702,1.47442,0.89799,0.92623,0.96455,0.72769,0.98248,0.65425,1.91898,0.007327,0.007327,0.007327
137,569.577,0.85067,0.53939,1.47725,0.96694,0.97,0.98778,0.76153,0.78791,0.48007,1.67871,0.0073072,0.0073072,0.0073072
138,573.631,0.8408,0.54834,1.46118,0.78573,0.87582,0.91952,0.68201,0.97167,0.8594,1.98617,0.0072874,0.0072874,0.0072874
139,577.676,0.83137,0.56038,1.47068,0.97979,0.9369,0.977,0.75611,0.8623,0.5536,1.75515,0.0072676,0.0072676,0.0072676
140,581.739,0.82443,0.52047,1.43536,0.96023,0.945,0.97552,0.73927,0.84336,0.51213,1.78818,0.0072478,0.0072478,0.0072478
141,585.819,0.84278,0.54544,1.47338,0.93538,0.98147,0.98881,0.76083,0.85376,0.48839,1.73643,0.007228,0.007228,0.007228
142,589.934,0.80819,0.53113,1.42624,0.87578,0.895,0.92142,0.67639,0.96622,0.79702,1.908,0.0072082,0.0072082,0.0072082
143,593.97,0.81005,0.5402,1.44708,0.88627,0.94587,0.97485,0.74749,0.83638,0.56564,1.75093,0.0071884,0.0071884,0.0071884
144,598.051,0.83488,0.5604,1.44814,0.96582,0.94548,0.98133,0.75222,0.85327,0.53076,1.77647,0.0071686,0.0071686,0.0071686
145,602.112,0.82149,0.56301,1.45701,0.66155,0.57303,0.69239,0.38187,1.62807,1.87087,2.51584,0.0071488,0.0071488,0.0071488
146,606.184,0.80991,0.53576,1.43026,0.98709,0.95584,0.98885,0.77988,0.78656,0.50888,1.69017,0.007129,0.007129,0.007129
147,610.222,0.82549,0.54987,1.45031,0.90142,0.93,0.96132,0.71526,0.87103,0.64901,1.82022,0.0071092,0.0071092,0.0071092
148,614.289,0.83595,0.54585,1.46334,0.96369,0.915,0.9805,0.73391,0.93056,0.54822,1.80693,0.0070894,0.0070894,0.0070894
149,618.341,0.81227,0.53113,1.45339,0.97614,0.96096,0.98878,0.74939,0.87352,0.48824,1.80494,0.0070696,0.0070696,0.0070696
150,622.424,0.82537,0.52649,1.43563,0.51339,0.18349,0.18344,0.07929,2.98429,4.56541,4.69238,0.0070498,0.0070498,0.0070498
151,626.571,0.79478,0.52532,1.40906,0.84587,0.835,0.89835,0.6627,1.00801,0.74998,1.91876,0.00703,0.00703,0.00703
152,630.64,0.82226,0.5413,1.45812,0.92427,0.915,0.98258,0.75175,0.80387,0.55608,1.68588,0.0070102,0.0070102,0.0070102
153,634.685,0.82212,0.54357,1.41671,0.97369,0.90924,0.96935,0.75272,0.82544,0.54624,1.74541,0.0069904,0.0069904,0.0069904
154,638.736,0.82639,0.55242,1.46882,0.96427,0.94833,0.98025,0.75635,0.79239,0.52461,1.72736,0.0069706,0.0069706,0.0069706
