epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
124,4993.67,2.10002,2.66768,2.80681,0.33404,0.22425,0.20618,0.07802,1.94852,2.64923,2.88143,0.0075646,0.0075646,0.0075646
125,5033.86,2.11283,2.67928,2.75865,0.32853,0.21765,0.20731,0.07932,1.95095,2.64905,2.88081,0.0075448,0.0075448,0.0075448
126,5074.05,2.10185,2.68962,2.78784,0.33405,0.2213,0.20855,0.07968,1.95129,2.64605,2.87864,0.007525,0.007525,0.007525
127,5114.26,2.10391,2.69186,2.79041,0.34096,0.22941,0.21039,0.07987,1.95135,2.64886,2.88042,0.0075052,0.0075052,0.0075052
128,5154.51,2.07721,2.65345,2.75623,0.33832,0.22647,0.20667,0.07985,1.9507,2.65058,2.87994,0.0074854,0.0074854,0.0074854
129,5194.76,2.10407,2.66495,2.76782,0.33632,0.22941,0.20733,0.07988,1.95104,2.64839,2.88223,0.0074656,0.0074656,0.0074656
130,5234.91,2.10006,2.64054,2.77639,0.33393,0.22353,0.20753,0.08007,1.95106,2.6453,2.88084,0.0074458,0.0074458,0.0074458
131,5275.07,2.0893,2.59866,2.77137,0.33699,0.22647,0.21378,0.07974,1.95047,2.6436,2.8813,0.007426,0.007426,0.007426
132,5315.29,2.08021,2.66602,2.77862,0.33389,0.22647,0.21659,0.08,1.95157,2.64473,2.88098,0.0074062,0.0074062,0.0074062
133,5355.54,2.07197,2.62502,2.75517,0.33689,0.22353,0.21438,0.0804,1.95082,2.6444,2.88003,0.0073864,0.0073864,0.0073864
134,5395.7,2.10137,2.62617,2.74826,0.33151,0.22353,0.21155,0.07974,1.95059,2.64351,2.88072,0.0073666,0.0073666,0.0073666
135,5435.99,2.0957,2.65086,2.76218,0.34397,0.22941,0.21954,0.08149,1.95227,2.64275,2.88221,0.0073468,0.0073468,0.0073468
136,5476.99,2.10299,2.66554,2.79097,0.34362,0.22647,0.21715,0.08044,1.95161,2.64435,2.88046,0.007327,0.007327,0.007327
137,5517.08,2.08557,2.67347,2.76135,0.34825,0.22941,0.21933,0.08029,1.95126,2.64883,2.88116,0.0073072,0.0073072,0.0073072
138,5557.24,2.06618,2.60971,2.75002,0.34479,0.22941,0.22047,0.08141,1.95169,2.64885,2.8825,0.0072874,0.0072874,0.0072874
139,5598.08,2.1036,2.59915,2.78253,0.34946,0.23235,0.22257,0.08106,1.95291,2.6485,2.88245,0.0072676,0.0072676,0.0072676
140,5638.26,2.10999,2.64151,2.79351,0.35254,0.23235,0.22607,0.08116,1.9528,2.64972,2.8824,0.0072478,0.0072478,0.0072478
141,5679.21,2.08047,2.63139,2.75831,0.35913,0.22941,0.22674,0.0824,1.95351,2.65234,2.88096,0.007228,0.007228,0.007228
142,5719.95,2.09048,2.6632,2.76957,0.35284,0.22941,0.22693,0.08279,1.95248,2.65297,2.88019,0.0072082,0.0072082,0.0072082
143,5760.63,2.10891,2.65457,2.79096,0.34691,0.22059,0.22625,0.08319,1.95255,2.65309,2.87985,0.0071884,0.0071884,0.0071884
144,5801.31,2.12182,2.59811,2.82011,0.34589,0.22085,0.22672,0.08255,1.95258,2.653,2.87915,0.0071686,0.0071686,0.0071686
145,5841.54,2.09951,2.62578,2.77979,0.34324,0.21765,0.22664,0.0834,1.95281,2.6571,2.87847,0.0071488,0.0071488,0.0071488
146,5882.29,2.08003,2.63582,2.76637,0.34713,0.21471,0.22181,0.08119,1.9511,2.66219,2.87708,0.007129,0.007129,0.007129
147,5922.46,2.09421,2.59707,2.75301,0.34753,0.22941,0.21464,0.08047,1.95284,2.66341,2.87765,0.0071092,0.0071092,0.0071092
148,5962.48,2.10697,2.66845,2.7666,0.33652,0.23235,0.21529,0.08101,1.95204,2.67058,2.87597,0.0070894,0.0070894,0.0070894
149,6002.59,2.06841,2.57953,2.76686,0.34646,0.23077,0.21582,0.08177,1.95276,2.66924,2.87596,0.0070696,0.0070696,0.0070696
150,6042.75,2.09976,2.58354,2.75282,0.34017,0.23235,0.21312,0.08027,1.95377,2.67027,2.8763,0.0070498,0.0070498,0.0070498
151,6082.84,2.07888,2.61126,2.76293,0.3369,0.23235,0.21451,0.07996,1.9547,2.67139,2.87698,0.00703,0.00703,0.00703
152,6123.06,2.0922,2.62103,2.77932,0.34213,0.23235,0.21531,0.08055,1.95519,2.67321,2.87676,0.0070102,0.0070102,0.0070102
153,6163.22,2.09091,2.58074,2.74532,0.33632,0.22647,0.21418,0.08157,1.95685,2.67658,2.87871,0.0069904,0.0069904,0.0069904
154,6203.18,2.09557,2.57298,2.77193,0.33814,0.22353,0.21284,0.08157,1.9558,2.67966,2.87763,0.0069706,0.0069706,0.0069706
155,6243.15,2.08222,2.58809,2.76284,0.33492,0.22647,0.21414,0.08143,1.95605,2.67871,2.87709,0.0069508,0.0069508,0.0069508
156,6283.03,2.10703,2.61983,2.7658,0.33358,0.21471,0.21731,0.08402,1.95463,2.68133,2.87595,0.006931,0.006931,0.006931
